CustomerID,Name,Email,Location,Gender,AgeGroup,CustomerType
CUST00245,Mitchell Nelson,suttonjeffrey@wells.biz,"Schmidtview, New York, Wallis and Futuna",Other,35-44,Returning
CUST00246,Louis Foley,smithelijah@hotmail.com,"North Robertstad, Alaska, Hungary",Female,45-54,New
CUST00247,Douglas Randall,fdavis@hotmail.com,"Elizabethland, Idaho, Saint Helena",Female,18-24,New
CUST00248,Heather Cline,ododson@hotmail.com,"Lake Ashleyton, Iowa, Timor-Leste",Other,25-34,New
CUST00249,Tracy Holland,jsmith@yahoo.com,"Carolchester, Idaho, Mozambique",Female,55+,New
CUST00250,Ashley Miller,arellanospencer@hudson.com,"North Christine, California, Micronesia",Male,25-34,New
CUST00251,Matthew Robinson,kaitlin81@yahoo.com,"Ericshire, Arkansas, Myanmar",Female,55+,New
CUST00252,Patty Foster,robert65@davis-williams.com,"East Valerietown, South Dakota, Cote d'Ivoire",Male,35-44,VIP
CUST00253,William Spencer,dawsonjustin@pineda-pena.com,"Shermanshire, Colorado, Cameroon",Other,45-54,New
CUST00254,Lindsey Williams,clarkemelissa@hotmail.com,"Lake Jacobshire, Ohio, Libyan Arab Jamahiriya",Other,45-54,New
CUST00255,Julia Jackson,gpowell@gmail.com,"South John, Oklahoma, Ethiopia",Female,45-54,New
CUST00256,Margaret Zamora,rharris@gmail.com,"South Brandonstad, Oklahoma, Jersey",Male,18-24,New
CUST00257,Matthew Kennedy,daysara@gmail.com,"New Jeffreymouth, Montana, United States Virgin Islands",Female,18-24,Returning
CUST00258,Jonathan Martin,james70@mcgrath.com,"Harrisville, Delaware, Comoros",Female,35-44,New
CUST00259,Kristen Bates,karenwebster@king-robertson.com,"Alexandertown, Ohio, Oman",Female,25-34,Returning
CUST00260,Heather Berry,cmorrow@rodriguez.org,"Josephland, Pennsylvania, Malta",Other,45-54,New
CUST00261,Robin Fuller,barbara76@gmail.com,"Martinezview, Oregon, Svalbard & Jan Mayen Islands",Female,45-54,New
CUST00262,Frank Davis,danielramirez@gmail.com,"Cameronmouth, South Carolina, Gambia",Female,45-54,New
CUST00263,Barbara Nichols,bowmanryan@wright.com,"Melissaland, Arkansas, Oman",Male,35-44,VIP
CUST00264,Angie Herman,danieltracy@gmail.com,"Port Geoffrey, New York, Georgia",Other,18-24,New
CUST00265,Isabel Mcknight,jmiller@gmail.com,"Lake Paul, Mississippi, Niue",Male,55+,Returning
CUST00266,Lisa King,autumnbrown@gmail.com,"East Jessicaview, Indiana, Western Sahara",Male,55+,VIP
CUST00267,Courtney Miller,bdoyle@wells-wood.info,"Davidside, New York, Philippines",Female,25-34,New
CUST00268,Amanda Rivera,kelly37@stevens.com,"West Eileen, Alabama, Isle of Man",Female,55+,New
CUST00269,Antonio Lopez,alyssaroberts@gross.com,"Pughburgh, Maine, Italy",Female,35-44,New
CUST00270,Deborah Cooper,alexandria73@gmail.com,"Lake Joshuaville, New Hampshire, Brazil",Female,45-54,New
CUST00271,Joshua Anderson,amy08@kim.com,"Cervantesbury, West Virginia, Finland",Male,35-44,Returning
CUST00272,Robin Roberts,mark31@yahoo.com,"Johnmouth, New Jersey, Saint Helena",Female,55+,New
CUST00273,Benjamin Bowman,romerovictoria@anthony-clark.org,"Lake John, Wisconsin, Cambodia",Female,18-24,New
CUST00274,Dr. Candice Rollins MD,dvazquez@gmail.com,"North Cristian, Wisconsin, Peru",Other,35-44,Returning
CUST00275,Kimberly Phillips,zjohnson@barrett.com,"Meganberg, Illinois, Greenland",Male,35-44,VIP
CUST00276,Amy Coffey,josephgrant@spencer.com,"South Russellside, Tennessee, Northern Mariana Islands",Female,55+,Returning
CUST00277,Richard Brown,kathytran@villarreal-hull.com,"South Evelynville, Maryland, Papua New Guinea",Male,25-34,New
CUST00278,Randall Brown,regina48@morrison.com,"Sonyaburgh, Louisiana, Eritrea",Female,55+,New
CUST00279,Lisa Jordan,michaelford@hotmail.com,"South Aprilfort, Alabama, Aruba",Female,18-24,Returning
CUST00280,James Wilson,carterrobin@yahoo.com,"West Kimberly, Texas, Brunei Darussalam",Other,55+,New
CUST00281,Erika Esparza,connienichols@carr-kim.org,"Brianfort, New Mexico, Falkland Islands (Malvinas)",Other,45-54,New
CUST00282,Sarah Perkins,gstevenson@yahoo.com,"Crawfordstad, Washington, Nepal",Other,45-54,VIP
CUST00283,Tyler Weaver,jeremy84@gmail.com,"Robertoton, Illinois, Burkina Faso",Male,35-44,New
CUST00284,Sheryl Lee,thomas16@higgins.com,"Anitahaven, Texas, Germany",Female,18-24,Returning
CUST00285,Leah Atkinson,tammy13@yahoo.com,"Cooperfurt, Alabama, French Polynesia",Other,25-34,VIP
CUST00286,Jennifer Reid,tjackson@gmail.com,"Thomaschester, Tennessee, Seychelles",Other,35-44,Returning
CUST00287,Paul Taylor,lorr@yahoo.com,"East William, Maryland, Bulgaria",Male,55+,New
CUST00288,Emily Hood,tiffany54@hotmail.com,"East Beth, Maine, Tanzania",Other,25-34,New
CUST00289,Michael Thomas,lauren95@gmail.com,"Stokesburgh, Iowa, Cameroon",Female,25-34,New
CUST00290,Maria Brennan,shannonatkinson@rodriguez.com,"East Melaniehaven, Nebraska, Cook Islands",Female,25-34,New
CUST00291,Lisa Barker,lawrencebuck@gmail.com,"North Jennifermouth, Maryland, Singapore",Female,55+,Returning
CUST00292,Timothy Williams,rogerbutler@nguyen.com,"Sandrachester, Kentucky, British Virgin Islands",Other,45-54,VIP
CUST00293,Melissa Montgomery,jjordan@ramos-thomas.com,"Dalestad, Oklahoma, Panama",Male,25-34,New
CUST00294,Brian Carroll,mitchellnancy@gmail.com,"North Johnton, Michigan, Antarctica (the territory South of 60 deg S)",Male,35-44,VIP
CUST00295,Terri Smith,nicolechambers@gmail.com,"Port Tristan, Alaska, Azerbaijan",Other,45-54,Returning
CUST00296,Mr. Brian Gallagher MD,wstewart@hotmail.com,"West Jeremyberg, Alaska, Australia",Other,55+,Returning
CUST00297,Jimmy Conrad,rivastroy@hotmail.com,"Tuckerview, Kansas, Togo",Male,35-44,Returning
CUST00298,Hannah Reeves,kurt58@hotmail.com,"Port Michelle, Kansas, Myanmar",Male,35-44,New
CUST00299,Sandra Gomez,joshua39@hotmail.com,"West Brianmouth, Idaho, Niue",Female,45-54,New
CUST00300,Marvin Garcia,daniellereed@hotmail.com,"Port Melissahaven, Delaware, Kyrgyz Republic",Female,18-24,New
CUST00301,Jose Smith,michaelgarcia@gmail.com,"East Angela, Alabama, Congo",Female,18-24,New
CUST00302,Christian Cooper,caseyarmstrong@martinez-calderon.com,"South Tara, Wisconsin, Estonia",Other,18-24,VIP
CUST00303,Craig Shields,isabella85@gmail.com,"Port William, Rhode Island, Svalbard & Jan Mayen Islands",Female,25-34,New
CUST00304,Kelsey Edwards,allisonbaker@white-lee.info,"Jamesmouth, Wisconsin, Uganda",Female,55+,Returning
CUST00305,Cynthia Glass,bobby72@gmail.com,"South Nicholas, Florida, Germany",Other,55+,New
CUST00306,Wendy Garcia,martinezbradley@moses-brown.com,"Alexisport, Mississippi, Macedonia",Other,45-54,New
CUST00307,Matthew Mahoney,erikatucker@hotmail.com,"Edwardhaven, Florida, Costa Rica",Male,18-24,Returning
CUST00308,Tommy Olson,todddavid@hotmail.com,"Browntown, Alaska, Japan",Male,35-44,Returning
CUST00309,Chase Meyers,zamorablake@yahoo.com,"Francisport, Connecticut, Guinea",Other,45-54,Returning
CUST00310,Samuel Greene,watsoneddie@gmail.com,"East Stephanie, New York, Zimbabwe",Other,45-54,New
CUST00311,Rebecca Lawrence,catherine19@hotmail.com,"Joneshaven, Alaska, Marshall Islands",Male,55+,Returning
CUST00312,Casey Stevenson,kberg@gmail.com,"Nathanview, North Dakota, Tanzania",Male,18-24,New
CUST00313,Sharon Rollins,ochoalisa@winters.com,"Sanchezburgh, Delaware, Seychelles",Other,35-44,New
CUST00314,Brian Willis,virginia97@hotmail.com,"West Amyborough, Nebraska, Greenland",Female,25-34,New
CUST00315,David West,scottamanda@yahoo.com,"Ruthview, Hawaii, Japan",Other,55+,VIP
CUST00316,Stephanie Mckinney,ashleycameron@hotmail.com,"Johnsonfort, Idaho, Armenia",Male,18-24,New
CUST00317,Joshua Fry,stownsend@yahoo.com,"West Davidside, Vermont, Afghanistan",Female,45-54,VIP
CUST00318,Charles Meyer,christopher11@klein-estrada.net,"Jamiechester, South Carolina, Finland",Female,18-24,New
CUST00319,Christine Bradshaw,leerobert@duncan.org,"New Daniel, Montana, Tanzania",Other,25-34,Returning
CUST00320,Sonia Campbell,susan93@fuller.com,"Whitechester, New York, Nauru",Female,55+,Returning
CUST00321,John Oliver,vanessa44@hotmail.com,"Port Hollyberg, Nevada, Palau",Male,45-54,New
CUST00322,Donna Ruiz,jack57@gmail.com,"Glassport, Maine, American Samoa",Male,45-54,Returning
CUST00323,Peter Brown,rachel54@hotmail.com,"Daltonberg, New York, Saint Helena",Other,18-24,Returning
CUST00324,Kevin Reynolds,hgarcia@gmail.com,"South Courtney, Mississippi, Saudi Arabia",Male,35-44,Returning
CUST00325,Michelle Perry,charles24@mason-lopez.com,"West David, Minnesota, Macedonia",Other,45-54,New
CUST00326,Lynn Ramsey,hturner@herring.com,"Danieltown, Montana, New Zealand",Other,18-24,New
CUST00327,Mrs. Alexandra Berry DDS,caleb91@hotmail.com,"North Martinmouth, Rhode Island, Antarctica (the territory South of 60 deg S)",Other,18-24,New
CUST00328,Sergio Davis,lawsontimothy@gmail.com,"Lisafurt, Maine, Peru",Female,18-24,VIP
CUST00329,Amanda James,barbarasmith@miller.com,"Elainebury, Nebraska, United States of America",Female,45-54,Returning
CUST00330,Deanna Calhoun,johnsoncorey@yahoo.com,"Barbaraview, Louisiana, Holy See (Vatican City State)",Female,45-54,New
CUST00331,Melissa Young,carol43@gmail.com,"New Dominiquetown, Mississippi, Equatorial Guinea",Female,25-34,New
CUST00332,Theodore Vasquez,zholmes@martinez.net,"Gregorymouth, Alabama, Maldives",Other,35-44,New
CUST00333,Emily Cox,collinstara@fowler.net,"Karenstad, California, Oman",Male,35-44,New
CUST00334,Stephanie Miller,jonathan17@cooper-moyer.org,"Josephmouth, Maryland, Uzbekistan",Male,55+,Returning
CUST00335,James White,philipfox@hotmail.com,"West Tommyport, Montana, Grenada",Female,25-34,Returning
CUST00336,Shirley Adams,lonniepowell@schwartz-fitzgerald.com,"Lisabury, Vermont, Guinea",Other,35-44,Returning
CUST00337,Colton Hammond,jonesstephanie@gmail.com,"Juliechester, Wyoming, Macao",Male,55+,New
CUST00338,Peter Snyder,caitlyn47@yahoo.com,"Smithbury, Iowa, Bahrain",Other,25-34,New
CUST00339,Vanessa Short,shirley03@gmail.com,"West David, Missouri, Greece",Female,35-44,New
CUST00340,Heather Jones,alisha31@cole.biz,"West Feliciafurt, Louisiana, Tajikistan",Female,35-44,VIP
CUST00341,Natalie Lam,balllindsey@hotmail.com,"Sharonbury, Nebraska, Denmark",Other,25-34,New
CUST00342,Sean Ramos,rstafford@yahoo.com,"Kevinhaven, Oklahoma, Netherlands",Male,25-34,New
CUST00343,Gina Adkins,bjones@gmail.com,"Georgeburgh, New Mexico, Iraq",Male,35-44,New
CUST00344,Samuel Johnson,susanpalmer@gmail.com,"Christopherstad, Delaware, Congo",Female,25-34,VIP
CUST00345,Shannon Oconnell,qenglish@gmail.com,"Mariaborough, California, Kenya",Male,25-34,Returning
CUST00346,Vanessa Jones,lopezmegan@hotmail.com,"Sherryton, Florida, Ghana",Male,18-24,Returning
CUST00347,Joshua Dyer,davidphillips@larsen.org,"West Samanthaview, Louisiana, Guyana",Other,25-34,New
CUST00348,Sherri Wyatt,ncharles@hotmail.com,"North Anthony, Montana, Taiwan",Other,45-54,Returning
CUST00349,Rachel Williams,jacobbryant@price-cummings.org,"Millerview, Washington, Heard Island and McDonald Islands",Other,18-24,New
CUST00350,Dana Grimes,patrickcontreras@gmail.com,"West Maryport, Louisiana, Saint Helena",Other,55+,New
CUST00351,Angelica Gray,justin07@williams.com,"Flynnbury, Idaho, Bhutan",Male,45-54,New
CUST00352,Joshua Fowler,johnsonsherry@hotmail.com,"South Jason, New Hampshire, Aruba",Male,45-54,New
CUST00353,Angela Pacheco,gordonashley@gmail.com,"South Adrienne, Massachusetts, Brazil",Male,18-24,New
CUST00354,Angela Miller,ptorres@hotmail.com,"Younghaven, Missouri, Egypt",Female,45-54,New
CUST00355,Dustin Adams,deckerjennifer@hotmail.com,"Lyonsbury, Michigan, Botswana",Other,45-54,VIP
CUST00356,Philip Simon,gregorydaniels@kelley.info,"West Nancyhaven, Arizona, Nepal",Male,18-24,New
CUST00357,Kimberly Wade,trobinson@yahoo.com,"Taylorland, Illinois, Falkland Islands (Malvinas)",Female,55+,Returning
CUST00358,Martha Young,bjames@myers-combs.com,"North Michaelton, Illinois, Cote d'Ivoire",Female,18-24,New
CUST00359,Marcus Lewis,travisford@rogers-leon.com,"Myerstown, Pennsylvania, Georgia",Other,18-24,New
CUST00360,Kendra Barrett,gatesashley@arias.com,"Orrmouth, New Mexico, Nauru",Female,35-44,New
CUST00361,Amy Bautista,qwade@yahoo.com,"Melissaland, Delaware, Guadeloupe",Male,45-54,Returning
CUST00362,Stephanie Montes,cameronmark@mann-thompson.net,"West Markstad, New York, Congo",Other,35-44,VIP
CUST00363,John Lopez,robertsongrant@gmail.com,"East Robertton, Florida, Barbados",Female,18-24,New
CUST00364,Krista Williams,martindonna@gmail.com,"Port Justinfurt, South Carolina, Namibia",Other,45-54,New
CUST00365,Sarah Lee,hjohnson@hotmail.com,"Johnsonside, Minnesota, Tunisia",Male,55+,New
CUST00366,Jason Gutierrez,courtney09@yahoo.com,"Jamesborough, Washington, Brazil",Female,35-44,New
CUST00367,John Garcia,moorejason@gmail.com,"Timberg, Colorado, Seychelles",Other,55+,New
CUST00368,Joshua Herrera,danielcarr@hotmail.com,"West Stephaniechester, Virginia, Tunisia",Male,55+,Returning
CUST00369,Ronald Smith,zryan@chapman.org,"South Jason, Washington, Ukraine",Male,25-34,New
CUST00370,Michael Short,hmartinez@yahoo.com,"Lake George, South Carolina, Guinea-Bissau",Other,35-44,Returning
CUST00371,Ronnie Elliott,robinperez@gmail.com,"Lake Erikchester, Kansas, Gambia",Male,55+,New
CUST00372,Ronald Woods,edwardskeith@foster.com,"Masonside, Ohio, Tanzania",Male,55+,Returning
CUST00373,Melanie Castro,phall@decker.com,"North Jessica, Iowa, Timor-Leste",Female,45-54,Returning
CUST00374,Andrew Haynes,ismith@yahoo.com,"Hoffmanburgh, Delaware, Costa Rica",Other,45-54,New
CUST00375,Dawn Foster,zserrano@sellers-payne.info,"Woodland, Nevada, Greenland",Female,25-34,New
CUST00376,Evan Jenkins,harveykaren@hotmail.com,"West Aaron, Washington, Bermuda",Male,25-34,Returning
CUST00377,Debbie Bowen,palmerryan@gmail.com,"South Mackenzie, New Jersey, Nicaragua",Female,45-54,New
CUST00378,Heather Stewart,nancy76@parsons.net,"Jamesbury, Pennsylvania, Czech Republic",Female,18-24,New
CUST00379,Brenda Powers,kaufmanmichael@yahoo.com,"Shelbytown, Colorado, Zimbabwe",Male,55+,New
CUST00380,Kristen Berry,millerconnie@lewis-kennedy.com,"Bridgethaven, Pennsylvania, Uganda",Male,25-34,New
CUST00381,John Collins,jamesjudy@yahoo.com,"Jenniferview, Rhode Island, Costa Rica",Male,55+,Returning
CUST00382,Calvin Wright,paceaaron@anderson.biz,"Peterton, Virginia, Norfolk Island",Female,55+,New
CUST00383,Kelli Wallace,schneidermartin@yahoo.com,"Mullenside, North Carolina, Slovakia (Slovak Republic)",Female,25-34,New
CUST00384,Kim Jackson,adammontgomery@yahoo.com,"West Christinefort, Utah, Denmark",Male,45-54,VIP
CUST00385,Stephanie Vargas,rcooke@gmail.com,"Jostad, Alaska, British Virgin Islands",Male,45-54,Returning
CUST00386,Stephen Moreno,taylor06@sanchez.com,"Ronnieberg, Maine, Chad",Male,18-24,Returning
CUST00387,Cindy Harrison,stephanie73@barnes.com,"Lake Kimberlyside, Maryland, Pitcairn Islands",Other,18-24,VIP
CUST00388,Mark Cook,ineal@hotmail.com,"Port Alexis, Ohio, Antigua and Barbuda",Male,45-54,New
CUST00389,Pamela Black,jeremy26@aguirre.com,"Lindseyshire, West Virginia, Mali",Male,55+,New
CUST00390,Michael Mcdonald,teresa16@allen.com,"Nancymouth, Missouri, Brunei Darussalam",Other,35-44,VIP
CUST00391,Stephen Jones,daniel08@hotmail.com,"Port Jeffreyside, New Mexico, Guadeloupe",Female,55+,New
CUST00392,Michelle Jones,michaelkerr@james-lee.org,"West Valerie, Arkansas, United Arab Emirates",Other,45-54,New
CUST00393,Amanda Simon,nicholas68@gmail.com,"West Michael, Wisconsin, Malawi",Male,45-54,New
CUST00394,Mrs. Meghan Bartlett DVM,tracy22@smith.com,"Silvaport, Missouri, Netherlands Antilles",Other,45-54,Returning
CUST00395,Alan Williams,jennifer56@henry-kelly.biz,"North Markville, Idaho, Bosnia and Herzegovina",Male,35-44,New
CUST00396,Shawn Smith,jessicadillon@yahoo.com,"Smithton, Iowa, Kyrgyz Republic",Other,25-34,New
CUST00397,Kayla Schroeder,rogersjennifer@diaz.info,"Parrishburgh, New Mexico, Peru",Male,35-44,Returning
CUST00398,Michael Waters,kathrynsmith@yahoo.com,"Port Mariaport, Kentucky, Cayman Islands",Female,35-44,Returning
CUST00399,Elizabeth Trevino,wcarter@bell.biz,"Jennaview, Maryland, Cayman Islands",Other,45-54,Returning
CUST00400,Michele Williams,john96@palmer.net,"West Matthewmouth, Louisiana, Tonga",Male,45-54,New
CUST00401,Elizabeth Willis,sheilalewis@gmail.com,"South Martinview, Oregon, Malawi",Female,25-34,Returning
CUST00402,Hunter Moore,andrew23@perez.com,"West Jonathanborough, Washington, Greece",Male,25-34,New
CUST00403,Judy Green,vmiller@yahoo.com,"Patriciamouth, Colorado, Peru",Female,45-54,VIP
CUST00404,Scott Gutierrez,sford@hutchinson.info,"Lake Patrick, Massachusetts, Timor-Leste",Other,25-34,New
CUST00405,Jacqueline Young,brooksaaron@hotmail.com,"East Katherineview, Alaska, Japan",Other,45-54,Returning
CUST00406,Amber Paul,brian73@hoffman.org,"South Samantha, Arizona, Iran",Male,18-24,New
CUST00407,Kristine Carter,parksjeffrey@gmail.com,"South Michael, Nebraska, El Salvador",Male,25-34,New
CUST00408,Jason Rice,dburns@lynch.biz,"West Trevor, Kentucky, Antigua and Barbuda",Female,35-44,Returning
CUST00409,James Hicks,kellydavis@yahoo.com,"Melissachester, Oregon, Mauritius",Female,45-54,New
CUST00410,Jose Harris,michaelryan@barrett.org,"Ochoahaven, Oklahoma, Maldives",Other,18-24,New
CUST00411,Jamie Warren,zbrooks@gmail.com,"West Angela, Vermont, Hungary",Male,35-44,New
CUST00412,Michaela Vasquez,qtran@yahoo.com,"Mauriceberg, New Hampshire, Marshall Islands",Other,55+,New
CUST00413,Kathleen Fuller,barbaraprice@bishop.com,"Timothyside, Connecticut, Qatar",Female,18-24,New
CUST00414,Zachary Gordon,millerrhonda@yahoo.com,"Port Sarahborough, Nevada, Saint Martin",Male,25-34,New
CUST00415,Dylan Wall,clarkebrittany@hickman-hernandez.com,"Edwardfurt, Vermont, Chile",Other,45-54,New
CUST00416,Travis Tanner,pmclaughlin@yahoo.com,"Brianchester, Mississippi, Hungary",Female,25-34,VIP
CUST00417,Debra Riley,mcintoshelizabeth@smith-perry.com,"Steeleberg, Montana, New Zealand",Female,45-54,Returning
CUST00418,Daniel Ward,colemantroy@hotmail.com,"Marymouth, North Carolina, Slovakia (Slovak Republic)",Other,25-34,VIP
CUST00419,Brian Lester,christopher01@robinson.com,"East Angelamouth, Nevada, Equatorial Guinea",Female,55+,Returning
CUST00420,Connor Fox,cookmichael@nguyen.com,"New John, Maine, Japan",Male,35-44,New
CUST00421,William Cole,brittany60@gmail.com,"South Michelemouth, South Dakota, Cape Verde",Female,55+,VIP
CUST00422,Miranda Mcdonald,timothyhernandez@hotmail.com,"New Stephanie, Texas, Saint Barthelemy",Female,18-24,Returning
CUST00423,Kenneth Wilson,travis21@carlson.com,"Cantrellfort, Montana, Sudan",Male,18-24,New
CUST00424,David Fuentes,gaustin@yahoo.com,"Lake Shannon, Maine, Australia",Female,18-24,New
CUST00425,Norma Burgess,adam76@hoffman.com,"Michellehaven, Illinois, Puerto Rico",Other,25-34,VIP
CUST00426,Lauren Green,justin31@cruz.biz,"South Erikashire, Virginia, Antigua and Barbuda",Female,25-34,Returning
CUST00427,Terry Butler,hannahhuff@henson.com,"Nunezhaven, Louisiana, Zambia",Other,55+,New
CUST00428,Aaron Leon,molinajake@gmail.com,"South Allen, Kentucky, Antigua and Barbuda",Female,45-54,Returning
CUST00429,William West PhD,kimberlysmith@yahoo.com,"Hillchester, Colorado, Bangladesh",Male,55+,New
CUST00430,Louis Rosales,nashedward@rivera.com,"South Michaelfurt, Minnesota, Russian Federation",Female,18-24,VIP
CUST00431,Justin Parker,jmoore@white.net,"North Anthony, Florida, Uruguay",Male,18-24,Returning
CUST00432,John Gordon,martinanthony@moss.com,"Nicholasport, Pennsylvania, Kazakhstan",Female,18-24,VIP
CUST00433,Julie Logan,dbaker@walsh-cook.com,"Kellyhaven, Maine, Trinidad and Tobago",Other,55+,New
CUST00434,Anthony Lewis,frankgordon@graves.com,"Craigmouth, Hawaii, Papua New Guinea",Male,55+,VIP
CUST00435,Donald Ayers,matthewharris@gmail.com,"Smithshire, Hawaii, Denmark",Other,45-54,Returning
CUST00436,Grace Wilson,georgedavid@martinez.com,"Port Samuelborough, Texas, Oman",Female,25-34,New
CUST00437,Jesse Evans,eolson@gmail.com,"North Tammy, New York, Saint Lucia",Female,18-24,New
CUST00438,Elizabeth Byrd,slong@schroeder-nichols.com,"Lake Joseph, Missouri, Poland",Other,25-34,New
CUST00439,Ralph Shaw,frush@yahoo.com,"New Brandon, Arkansas, Latvia",Male,45-54,VIP
CUST00440,Joel James,khernandez@lopez.com,"Valeriechester, California, Peru",Female,55+,New
